date,game_time,season,team,team_abbr,opponent,opp_abbr,location,is_home,team_score,opp_score,moneyline,run_line,total_line,venue_name,venue_city,venue_state,venue_indoor,starting_pitcher,sp_espn_id,sp_era,opp_starting_pitcher,opp_sp_espn_id,opp_sp_era,team_hits,team_errors,team_runs,opp_hits,opp_errors,opp_runs,sp_ip,sp_er,sp_h,sp_bb,sp_k,sp_throws_left,bullpen_era,temperature,wind_speed,rest_days,margin,runs_per_game,runs_allowed,hits_per_game,season_runs_per_game,roll5_runs_per_game,roll10_runs_per_game,season_runs_allowed,roll5_runs_allowed,roll10_runs_allowed,season_margin,roll5_margin,roll10_margin,season_hits_per_game,roll5_hits_per_game,roll10_hits_per_game,season_pyth_wpct,roll10_pyth_wpct,prev_season_runs_per_game,prev_roll5_runs_per_game,prev_roll10_runs_per_game,prev_season_runs_allowed,prev_roll5_runs_allowed,prev_roll10_runs_allowed,prev_season_margin,prev_roll5_margin,prev_roll10_margin,prev_season_hits_per_game,prev_roll5_hits_per_game,prev_roll10_hits_per_game,prev_season_pyth_wpct,prev_roll10_pyth_wpct,games_played,prev_games_played,game_win,season_wins,win_pct,prev_win_pct,roll10_win_pct,prev_roll10_win_pct,roll10_score_std,prev_volatility,sp_roll_era,sp_roll_whip,sp_roll_k9,sp_roll_ip,park_factor,opp_win_pct,opp_prev_roll10_rpg,opp_prev_roll10_ra,opp_prev_season_rpg,opp_prev_season_ra,opp_prev_roll10_win_pct,opp_prev_roll5_rpg,opp_prev_roll5_ra,opp_prev_season_pyth_wpct,opp_bullpen_era,opp_sp_roll_era,opp_sp_roll_whip,opp_sp_roll_k9,opp_sp_roll_ip,opp_sp_throws_left,roll10_rpg_diff,roll10_ra_diff,sp_era_diff,sp_roll_era_diff,pyth_wpct_diff,roll5_rpg_diff,roll5_ra_diff,bullpen_era_diff,home_win
2025-04-23,01:40,2025,Arizona Diamondbacks,ARI,Tampa Bay Rays,TB,Home,1,6,7,,,,Chase Field,Phoenix,Arizona,1,Eduardo Rodriguez,32675.0,5.02,Taj Bradley,42480.0,5.05,9.0,0.0,6.0,13.0,1.0,7.0,,,,,,0,4.49,72.0,0.0,1.0,-1,6,7,9.0,5.458333333333333,5.4,5.9,4.625,5.8,4.5,0.8333333333333334,-0.4,1.4,8.375,8.6,8.6,0.5752174697344176,0.6214485587229225,5.434782608695652,5.4,5.3,4.521739130434782,5.2,4.5,0.9130434782608695,0.2,0.8,8.347826086956522,7.8,8.1,0.5833592324260047,0.5743060656439247,23,22.0,0,14,0.5833333333333334,0.6086956521739131,0.7,0.7,2.766867462592951,3.3349995835415362,,,,,1.06,0.391304347826087,4.6,4.1,4.130434782608695,3.9565217391304346,0.3,2.8,4.8,0.5196702964524683,3.94,5.294117647058823,1.4027149321266967,9.773755656108596,5.525,0,0.7000000000000002,-0.40000000000000036,0.03000000000000025,0.7941176470588234,0.06368893597353642,2.6000000000000005,-0.40000000000000036,-0.5500000000000003,0
2025-04-24,01:40,2025,Arizona Diamondbacks,ARI,Tampa Bay Rays,TB,Home,1,4,7,,,,Chase Field,Phoenix,Arizona,1,Corbin Burnes,39878.0,2.66,Drew Rasmussen,42584.0,2.76,6.0,3.0,4.0,9.0,0.0,7.0,5.1,1.0,3.0,3.0,8.0,0,4.49,72.0,0.0,1.0,-3,4,7,6.0,5.4,4.0,5.8,4.72,4.6,4.8,0.68,-0.6,1.0,8.28,6.8,8.2,0.5612655917734344,0.5857231722774054,5.458333333333333,5.4,5.9,4.625,5.8,4.5,0.8333333333333334,-0.4,1.4,8.375,8.6,8.6,0.5752174697344176,0.6214485587229225,24,23.0,0,14,0.56,0.5833333333333334,0.6,0.7,2.820559440174157,2.766867462592951,4.691943127962085,1.4218009478672984,7.251184834123222,5.275,1.06,0.4166666666666667,4.9,4.2,4.25,4.041666666666667,0.4,3.6,4.8,0.522978591472283,3.94,0.8910891089108911,0.8415841584158417,9.801980198019802,5.05,0,1.0,-0.2999999999999998,0.09999999999999964,-3.8008540190511937,0.05223887826213458,1.8000000000000003,-1.0,-0.5500000000000003,0
2025-04-25,01:40,2025,Arizona Diamondbacks,ARI,Atlanta Braves,ATL,Home,1,2,8,,,,Chase Field,Phoenix,Arizona,1,Zac Gallen,39910.0,4.83,Chris Sale,30948.0,2.58,7.0,1.0,2.0,11.0,0.0,8.0,5.0,3.0,4.0,2.0,6.0,0,4.49,72.0,0.0,1.0,-6,2,8,7.0,5.269230769230769,4.0,5.5,4.846153846153846,5.0,5.4,0.4230769230769231,-1.0,0.1,8.23076923076923,7.4,8.2,0.538217612338905,0.5083939422438355,5.4,4.0,5.8,4.72,4.6,4.8,0.68,-0.6,1.0,8.28,6.8,8.2,0.5612655917734344,0.5857231722774054,25,24.0,0,14,0.5384615384615384,0.56,0.5,0.6,3.0641293851417055,2.820559440174157,5.795454545454546,1.4772727272727273,9.886363636363637,5.279999999999999,1.06,0.4,4.6,4.7,3.68,4.16,0.6,5.0,4.4,0.44414355173900666,4.36,6.428571428571429,1.6964285714285716,12.857142857142858,4.4799999999999995,1,1.2000000000000002,-0.09999999999999964,-2.25,0.633116883116883,0.11712204003442772,-1.0,-0.1999999999999993,-0.1299999999999999,0
2025-04-26,00:10,2025,Arizona Diamondbacks,ARI,Atlanta Braves,ATL,Home,1,7,8,,,,Chase Field,Phoenix,Arizona,1,Merrill Kelly,32968.0,3.52,Grant Holmes,33840.0,3.99,7.0,1.0,7.0,9.0,0.0,8.0,6.0,2.0,4.0,1.0,4.0,0,4.49,72.0,0.0,1.0,-1,7,8,7.0,5.333333333333333,4.8,5.2,4.962962962962963,6.2,5.8,0.37037037037037035,-1.4,-0.6,8.185185185185185,7.2,7.7,0.5328803559998869,0.45020691645060384,5.269230769230769,4.0,5.5,4.846153846153846,5.0,5.4,0.4230769230769231,-1.0,0.1,8.23076923076923,7.4,8.2,0.538217612338905,0.5083939422438355,26,25.0,0,14,0.5185185185185185,0.5384615384615384,0.4,0.5,2.6997942308422114,3.0641293851417055,4.9411764705882355,1.2156862745098038,7.411764705882353,5.1,1.06,0.4230769230769231,5.1,4.1,3.8461538461538463,4.076923076923077,0.7,5.8,4.2,0.47336720522451936,4.36,3.5294117647058827,1.323529411764706,8.823529411764707,5.1,0,0.40000000000000036,-1.3000000000000007,0.4700000000000002,-1.4117647058823528,0.06485040711438561,-1.7999999999999998,-0.7999999999999998,-0.1299999999999999,0
2025-04-27,20:10,2025,Arizona Diamondbacks,ARI,Atlanta Braves,ATL,Home,1,6,4,,,,Chase Field,Phoenix,Arizona,1,Brandon Pfaadt,4721302.0,5.25,Spencer Schwellenbach,4424862.0,3.09,9.0,2.0,6.0,11.0,1.0,4.0,6.0,2.0,9.0,1.0,6.0,0,4.49,72.0,0.0,1.0,2,6,4,9.0,5.357142857142857,5.0,5.2,4.928571428571429,6.8,6.0,0.42857142857142855,-1.8,-0.8,8.214285714285714,7.6,7.7,0.5380732424878278,0.43490295975568966,5.333333333333333,4.8,5.2,4.962962962962963,6.2,5.8,0.37037037037037035,-1.4,-0.6,8.185185185185185,7.2,7.7,0.5328803559998869,0.45020691645060384,27,26.0,1,15,0.5357142857142857,0.5185185185185185,0.4,0.4,2.6997942308422114,2.6997942308422114,2.7739726027397262,1.0273972602739727,7.089041095890411,5.84,1.06,0.4444444444444444,5.1,4.4,4.0,4.185185185185185,0.7,6.2,5.2,0.47930693594490564,4.36,2.5961538461538463,0.9294871794871795,7.788461538461538,6.24,0,0.10000000000000053,-1.3999999999999995,-2.16,-0.17781875658587998,0.05357342005498128,-1.4000000000000004,-1.0,-0.1299999999999999,1
2025-04-29,23:10,2025,Arizona Diamondbacks,ARI,New York Mets,NYM,Away,0,3,8,,,,Citi Field,Queens,New York,0,Eduardo Rodriguez,32675.0,5.02,David Peterson,40921.0,4.22,8.0,0.0,3.0,9.0,1.0,8.0,,,,,,0,4.49,62.5,8.5,2.0,-5,3,8,8.0,5.275862068965517,4.4,4.9,5.0344827586206895,7.0,6.4,0.2413793103448276,-2.6,-1.5,8.206896551724139,7.4,8.0,0.5214122156681542,0.38019399530619247,5.357142857142857,5.0,5.2,4.928571428571429,6.8,6.0,0.42857142857142855,-1.8,-0.8,8.214285714285714,7.6,7.7,0.5380732424878278,0.43490295975568966,28,27.0,0,15,0.5172413793103449,0.5357142857142857,0.3,0.4,2.7668674625929506,2.6997942308422114,,,,,0.93,0.6896551724137931,6.1,3.4,4.724137931034483,3.0,0.8,7.2,4.2,0.6965564490677135,4.03,3.409090909090909,1.4772727272727273,9.545454545454547,5.279999999999999,1,-0.8999999999999995,-2.6,-0.7999999999999998,-1.0909090909090908,-0.15848320657988568,-2.2,-2.5999999999999996,-0.45999999999999996,0
2025-04-30,23:10,2025,Arizona Diamondbacks,ARI,New York Mets,NYM,Away,0,4,3,,,,Citi Field,Queens,New York,0,Corbin Burnes,39878.0,2.66,Huascar Brazoban,4916509.0,3.57,8.0,0.0,4.0,7.0,0.0,3.0,6.0,1.0,4.0,5.0,3.0,0,4.49,69.8,7.0,1.0,1,4,3,8.0,5.233333333333333,4.4,4.2,4.966666666666667,6.2,5.4,0.26666666666666666,-1.8,-1.2,8.2,7.8,7.3,0.5239087733244364,0.3870082649594931,5.275862068965517,4.4,4.9,5.0344827586206895,7.0,6.4,0.2413793103448276,-2.6,-1.5,8.206896551724139,7.4,8.0,0.5214122156681542,0.38019399530619247,29,28.0,1,16,0.5333333333333333,0.5172413793103449,0.4,0.3,1.7511900715418245,2.7668674625929506,4.122137404580153,1.3740458015267176,8.587786259541986,5.24,0.93,0.7,6.4,3.3,4.833333333333333,3.0,0.8,8.0,4.2,0.7053219689411189,4.03,0.0,1.0,9.0,1.0,0,-1.5,-3.1000000000000005,0.9099999999999997,-4.122137404580153,-0.18390975327296466,-3.5999999999999996,-2.8,-0.45999999999999996,1
2025-05-01,17:10,2025,Arizona Diamondbacks,ARI,New York Mets,NYM,Away,0,4,2,,,,Citi Field,Queens,New York,0,Zac Gallen,39910.0,4.83,Kodai Senga,4142421.0,3.02,9.0,0.0,4.0,5.0,2.0,2.0,6.0,1.0,2.0,3.0,8.0,0,4.49,68.4,7.3,1.0,2,4,2,9.0,5.193548387096774,4.8,4.4,4.870967741935484,5.0,5.0,0.3225806451612903,-0.2,-0.6,8.225806451612904,8.2,7.8,0.5293033524701093,0.44178149432173996,5.233333333333333,4.4,4.2,4.966666666666667,6.2,5.4,0.26666666666666666,-1.8,-1.2,8.2,7.8,7.3,0.5239087733244364,0.3870082649594931,30,29.0,1,17,0.5483870967741935,0.5333333333333333,0.5,0.4,1.5776212754932295,1.7511900715418245,5.255474452554745,1.3503649635036497,10.182481751824819,5.4799999999999995,0.93,0.6774193548387096,6.4,3.7,4.774193548387097,3.032258064516129,0.7,7.8,4.0,0.6964963697654443,4.03,1.2765957446808511,1.0638297872340425,7.9787234042553195,5.64,0,-2.2,-1.7000000000000002,-1.81,-3.978878707873894,-0.17258759644100785,-3.3999999999999995,-2.2,-0.45999999999999996,1
2025-05-02,22:45,2025,Arizona Diamondbacks,ARI,Philadelphia Phillies,PHI,Away,0,2,3,,,,Citizens Bank Park,Philadelphia,Pennsylvania,0,Merrill Kelly,32968.0,3.52,Jesus Luzardo,39667.0,3.92,10.0,0.0,2.0,6.0,0.0,3.0,5.0,1.0,4.0,0.0,2.0,0,4.49,85.0,10.5,1.0,-1,2,3,10.0,5.09375,3.8,4.3,4.8125,4.0,5.1,0.28125,-0.2,-0.8,8.28125,8.8,8.0,0.5259615326472917,0.4225669287695057,5.193548387096774,4.8,4.4,4.870967741935484,5.0,5.0,0.3225806451612903,-0.2,-0.6,8.225806451612904,8.2,7.8,0.5293033524701093,0.44178149432173996,31,30.0,0,17,0.53125,0.5483870967741935,0.4,0.5,1.7029386365926384,1.5776212754932295,5.113636363636364,1.0984848484848486,8.181818181818182,5.279999999999999,1.07,0.5483870967741935,4.2,4.2,4.516129032258065,4.387096774193548,0.4,5.8,3.4,0.5132586890976146,3.79,1.4469453376205788,1.0289389067524115,8.681672025723472,6.220000000000001,1,0.20000000000000018,-0.7999999999999998,0.3999999999999999,-3.6666910260157852,0.01604466337249466,-1.0,-1.6,-0.7000000000000002,0
2025-05-03,22:05,2025,Arizona Diamondbacks,ARI,Philadelphia Phillies,PHI,Away,0,2,7,,,,Citizens Bank Park,Philadelphia,Pennsylvania,0,Brandon Pfaadt,4721302.0,5.25,Aaron Nola,33709.0,6.01,7.0,1.0,2.0,11.0,0.0,7.0,4.2,6.0,9.0,1.0,6.0,0,4.49,73.0,8.1,1.0,-5,2,7,7.0,5.0,3.0,4.0,4.878787878787879,4.6,5.7,0.12121212121212122,-1.6,-1.7,8.242424242424242,8.4,8.0,0.5112256706111123,0.3434100647739053,5.09375,3.8,4.3,4.8125,4.0,5.1,0.28125,-0.2,-0.8,8.28125,8.8,8.0,0.5259615326472917,0.4225669287695057,32,31.0,0,17,0.5151515151515151,0.53125,0.3,0.4,1.8257418583505516,1.7029386365926384,2.4657534246575343,1.13013698630137,7.397260273972603,5.84,1.07,0.5625,4.0,3.7,4.46875,4.3125,0.5,4.4,3.0,0.5162771036952476,3.79,4.9315068493150696,1.4726027397260275,8.938356164383563,5.839999999999999,0,0.2999999999999998,-1.3999999999999995,0.7599999999999998,2.465753424657535,0.009684428952044133,-0.6000000000000005,-1.0,-0.7000000000000002,0
2025-05-04,18:05,2025,Arizona Diamondbacks,ARI,Philadelphia Phillies,PHI,Away,0,11,9,,,,Citizens Bank Park,Philadelphia,Pennsylvania,0,Eduardo Rodriguez,32675.0,5.02,Ranger Suarez,39817.0,3.2,12.0,0.0,11.0,14.0,1.0,9.0,,,,,,0,4.49,68.1,10.8,1.0,2,11,9,12.0,5.176470588235294,4.6,4.5,5.0,4.8,5.9,0.17647058823529413,-0.2,-1.4,8.352941176470589,9.2,8.3,0.5158633170003977,0.3785514412770775,5.0,3.0,4.0,4.878787878787879,4.6,5.7,0.12121212121212122,-1.6,-1.7,8.242424242424242,8.4,8.0,0.5112256706111123,0.3434100647739053,33,32.0,1,18,0.5294117647058824,0.5151515151515151,0.4,0.3,2.838231060987733,1.8257418583505516,,,,,1.07,0.5757575757575758,4.3,3.4,4.545454545454546,4.242424242424242,0.6,5.2,3.2,0.5315223754537365,3.79,,,,,1,-0.2999999999999998,-2.3000000000000003,-1.8199999999999994,0.0,-0.020296704842624136,-2.2,-1.3999999999999995,-0.7000000000000002,1
2025-05-05,01:40,2025,Arizona Diamondbacks,ARI,New York Mets,NYM,Home,1,4,5,,,,Chase Field,Phoenix,Arizona,1,Ryne Nelson,4916269.0,3.39,Griffin Canning,41065.0,3.77,9.0,0.0,4.0,8.0,0.0,5.0,4.1,2.0,3.0,4.0,2.0,0,4.49,72.0,0.0,1.0,-1,4,5,9.0,5.142857142857143,4.6,4.5,5.0,5.2,5.7,0.14285714285714285,-0.6,-1.2,8.371428571428572,9.4,8.6,0.5128853225818397,0.39350768401095354,5.176470588235294,4.6,4.5,5.0,4.8,5.9,0.17647058823529413,-0.2,-1.4,8.352941176470589,9.2,8.3,0.5158633170003977,0.3785514412770775,34,33.0,0,18,0.5142857142857142,0.5294117647058824,0.4,0.4,2.838231060987733,2.838231060987733,,,,,1.06,0.6111111111111112,5.9,3.8,4.666666666666667,3.111111111111111,0.4,4.0,3.6,0.677433297087538,4.03,2.50996015936255,1.4741035856573705,9.681274900398407,5.0200000000000005,0,-1.4000000000000004,-2.1000000000000005,0.3799999999999999,-1.9900398406374502,-0.1615699800871403,0.5999999999999996,-1.1999999999999997,-0.45999999999999996,0
2025-05-06,01:40,2025,Arizona Diamondbacks,ARI,New York Mets,NYM,Home,1,5,1,,,,Chase Field,Phoenix,Arizona,1,Zac Gallen,39910.0,4.83,David Peterson,40921.0,4.22,7.0,0.0,5.0,4.0,2.0,1.0,7.0,1.0,2.0,3.0,6.0,0,4.49,72.0,0.0,1.0,4,5,1,7.0,5.138888888888889,4.8,4.8,4.888888888888889,5.0,5.0,0.25,-0.2,-0.2,8.333333333333334,9.0,8.6,0.5228005382402489,0.4813326181599302,5.142857142857143,4.6,4.5,5.0,5.2,5.7,0.14285714285714285,-0.6,-1.2,8.371428571428572,9.4,8.6,0.5128853225818397,0.39350768401095354,35,34.0,1,19,0.5277777777777778,0.5142857142857142,0.5,0.4,2.6997942308422114,2.838231060987733,5.624999999999999,1.4338235294117645,8.602941176470587,5.44,1.06,0.6216216216216216,6.2,4.2,4.675675675675675,3.135135135135135,0.4,4.6,3.6,0.6751241670353226,4.03,3.188976377952756,1.4173228346456694,7.440944881889764,5.08,1,-1.7000000000000002,-1.5,-0.6100000000000003,-2.436023622047243,-0.1622388444534829,0.0,-1.6,-0.45999999999999996,1
2025-05-07,19:40,2025,Arizona Diamondbacks,ARI,New York Mets,NYM,Home,1,1,7,,,,Chase Field,Phoenix,Arizona,1,Merrill Kelly,32968.0,3.52,Kodai Senga,4142421.0,3.02,6.0,1.0,1.0,8.0,0.0,7.0,6.1,3.0,6.0,0.0,6.0,0,4.49,72.0,0.0,1.0,-6,1,7,6.0,5.027027027027027,4.6,4.2,4.945945945945946,5.8,4.9,0.08108108108108109,-1.2,-0.7,8.27027027027027,8.2,8.5,0.5074386394194316,0.429940051541499,5.138888888888889,4.8,4.8,4.888888888888889,5.0,5.0,0.25,-0.2,-0.2,8.333333333333334,9.0,8.6,0.5228005382402489,0.4813326181599302,36,35.0,0,19,0.5135135135135135,0.5277777777777778,0.5,0.5,2.8205594401741565,2.6997942308422114,2.2340425531914896,0.7446808510638298,7.659574468085107,5.64,1.06,0.6052631578947368,5.6,3.9,4.578947368421052,3.1842105263157894,0.4,3.0,4.0,0.6603320964997269,4.03,0.9926470588235294,1.25,7.610294117647059,5.4399999999999995,0,-0.7999999999999998,-1.1,-0.5,-1.2413954943679602,-0.13753155825947805,1.7999999999999998,-1.0,-0.45999999999999996,0
2025-05-08,01:40,2025,Arizona Diamondbacks,ARI,Los Angeles Dodgers,LAD,Home,1,5,3,,,,Chase Field,Phoenix,Arizona,1,Brandon Pfaadt,4721302.0,5.25,Yoshinobu Yamamoto,4872587.0,2.49,9.0,0.0,5.0,9.0,0.0,3.0,6.1,0.0,4.0,3.0,6.0,0,4.49,72.0,0.0,1.0,2,5,3,9.0,5.026315789473684,5.2,4.1,4.894736842105263,5.0,4.8,0.13157894736842105,0.2,-0.7,8.289473684210526,8.6,8.5,0.5121336074476857,0.4283806892890622,5.027027027027027,4.6,4.2,4.945945945945946,5.8,4.9,0.08108108108108109,-1.2,-0.7,8.27027027027027,8.2,8.5,0.5074386394194316,0.429940051541499,37,36.0,1,20,0.5263157894736842,0.5135135135135135,0.5,0.5,2.76686746259295,2.8205594401741565,3.2846715328467155,1.3503649635036497,8.54014598540146,5.4799999999999995,1.06,0.6571428571428571,7.9,3.5,5.514285714285714,4.171428571428572,0.8,6.8,3.4,0.6249759303637806,3.95,0.3,0.8666666666666667,10.5,6.0,0,-3.7,-1.4000000000000004,-2.76,-2.9846715328467157,-0.11753729094434906,-2.2,-2.4,-0.54,1
2025-05-09,01:40,2025,Arizona Diamondbacks,ARI,Los Angeles Dodgers,LAD,Home,1,11,14,,,,Chase Field,Phoenix,Arizona,1,Eduardo Rodriguez,32675.0,5.02,Roki Sasaki,5134638.0,4.46,11.0,1.0,11.0,15.0,0.0,14.0,,,,,,0,4.49,72.0,0.0,1.0,-3,11,14,11.0,5.17948717948718,5.2,4.9,5.128205128205129,6.0,5.4,0.05128205128205128,-0.8,-0.5,8.35897435897436,8.4,8.8,0.504552150585728,0.45566433429363085,5.026315789473684,5.2,4.1,4.894736842105263,5.0,4.8,0.13157894736842105,0.2,-0.7,8.289473684210526,8.6,8.5,0.5121336074476857,0.4283806892890622,38,37.0,0,20,0.5128205128205128,0.5263157894736842,0.5,0.5,3.4785054261852175,2.76686746259295,,,,,1.06,0.6388888888888888,7.3,3.8,5.444444444444445,4.194444444444445,0.7,5.4,3.8,0.6171166577067647,3.95,3.571428571428571,1.23015873015873,6.785714285714285,5.040000000000001,0,-3.2,-1.0,-0.5599999999999996,-0.9285714285714288,-0.10498305025907906,-0.20000000000000018,-1.2000000000000002,-0.54,0
2025-05-10,00:10,2025,Arizona Diamondbacks,ARI,Los Angeles Dodgers,LAD,Home,1,3,0,,,,Chase Field,Phoenix,Arizona,1,Corbin Burnes,39878.0,2.66,Dustin May,40937.0,4.96,9.0,0.0,3.0,5.0,0.0,0.0,7.0,0.0,5.0,2.0,5.0,0,4.49,72.0,0.0,1.0,3,3,0,9.0,5.125,5.0,4.8,5.0,5.0,5.1,0.125,0.0,-0.3,8.375,8.4,8.9,0.5112949483879593,0.47229264903314433,5.17948717948718,5.2,4.9,5.128205128205129,6.0,5.4,0.05128205128205128,-0.8,-0.5,8.35897435897436,8.4,8.8,0.504552150585728,0.45566433429363085,39,38.0,1,21,0.525,0.5128205128205128,0.5,0.5,3.521363372331802,3.4785054261852175,3.5231316725978647,1.3523131672597863,6.405693950177936,5.62,1.06,0.6486486486486487,8.0,4.3,5.675675675675675,4.378378378378378,0.7,7.6,5.2,0.6165441604185877,3.95,5.274725274725275,1.3553113553113554,7.252747252747253,5.46,0,-3.0999999999999996,-1.1000000000000005,2.3,1.7515936021274099,-0.11199200983285973,-2.3999999999999995,-0.7999999999999998,-0.54,1
2025-05-11,20:10,2025,Arizona Diamondbacks,ARI,Los Angeles Dodgers,LAD,Home,1,1,8,,,,Chase Field,Phoenix,Arizona,1,Zac Gallen,39910.0,4.83,Tony Gonsolin,38958.0,5.0,6.0,0.0,1.0,18.0,0.0,8.0,5.2,4.0,10.0,2.0,5.0,0,4.49,72.0,0.0,1.0,-7,1,8,6.0,5.024390243902439,4.2,4.5,5.073170731707317,6.4,5.7,-0.04878048780487805,-2.2,-1.2,8.317073170731707,8.2,8.6,0.49557979091413756,0.39350768401095354,5.125,5.0,4.8,5.0,5.0,5.1,0.125,0.0,-0.3,8.375,8.4,8.9,0.5112949483879593,0.47229264903314433,40,39.0,0,21,0.5121951219512195,0.525,0.4,0.5,3.7193189340702326,3.521363372331802,3.9,1.1,9.0,6.0,1.06,0.631578947368421,6.5,4.4,5.526315789473684,4.342105263157895,0.6,6.2,5.0,0.6085750789520937,3.95,4.090909090909091,1.0909090909090908,13.909090909090908,5.5,0,-1.7000000000000002,-0.6999999999999993,0.16999999999999993,0.19090909090909092,-0.09728013056413443,-1.2000000000000002,0.0,-0.54,0
2025-05-12,01:45,2025,Arizona Diamondbacks,ARI,San Francisco Giants,SF,Away,0,2,1,,,,Oracle Park,San Francisco,California,0,Merrill Kelly,32968.0,3.52,Justin Verlander,6341.0,3.85,9.0,0.0,2.0,8.0,0.0,1.0,7.0,1.0,8.0,0.0,8.0,0,4.49,56.9,12.7,1.0,1,2,1,9.0,4.9523809523809526,4.4,4.5,4.976190476190476,5.2,5.5,-0.023809523809523808,-0.8,-1.0,8.333333333333334,8.8,8.5,0.4978057652756245,0.4092111555780306,5.024390243902439,4.2,4.5,5.073170731707317,6.4,5.7,-0.04878048780487805,-2.2,-1.2,8.317073170731707,8.2,8.6,0.49557979091413756,0.39350768401095354,41,40.0,1,22,0.5238095238095238,0.5121951219512195,0.5,0.4,3.7193189340702326,3.7193189340702326,2.544169611307421,0.7773851590106008,8.268551236749117,5.659999999999999,0.92,0.5853658536585366,4.9,3.7,4.658536585365853,3.8048780487804876,0.5,5.0,3.6,0.5915613988268302,3.82,3.498233215547703,1.1660777385159011,6.042402826855123,5.66,0,-0.40000000000000036,-2.0,0.33000000000000007,0.9540636042402824,-0.09598160791269267,-0.7999999999999998,-2.8000000000000003,-0.6700000000000004,1
2025-05-13,01:45,2025,Arizona Diamondbacks,ARI,San Francisco Giants,SF,Away,0,6,10,,,,Oracle Park,San Francisco,California,0,Brandon Pfaadt,4721302.0,5.25,Robbie Ray,32175.0,3.65,11.0,2.0,6.0,13.0,0.0,10.0,4.0,4.0,6.0,3.0,3.0,0,4.49,62.9,9.1,1.0,-4,6,10,11.0,4.976744186046512,4.6,4.9,5.093023255813954,6.6,5.8,-0.11627906976744186,-2.0,-0.9,8.395348837209303,9.2,8.9,0.4894352831191481,0.423461489052699,4.9523809523809526,4.4,4.5,4.976190476190476,5.2,5.5,-0.023809523809523808,-0.8,-1.0,8.333333333333334,8.8,8.5,0.4978057652756245,0.4092111555780306,42,41.0,0,22,0.5116279069767442,0.5238095238095238,0.5,0.5,3.6347092196090616,3.7193189340702326,3.272727272727273,1.3818181818181818,9.49090909090909,5.5,0.92,0.5714285714285714,4.7,3.5,4.571428571428571,3.761904761904762,0.5,2.4,3.0,0.5882335202420824,3.82,2.793103448275862,1.1724137931034482,10.241379310344827,5.8,1,-0.20000000000000018,-2.0,-1.6,-0.47962382445141083,-0.09042775496645794,2.0000000000000004,-2.2,-0.6700000000000004,0
2025-05-14,19:45,2025,Arizona Diamondbacks,ARI,San Francisco Giants,SF,Away,0,8,7,,,,Oracle Park,San Francisco,California,0,Eduardo Rodriguez,32675.0,5.02,Jordan Hicks,37909.0,6.95,13.0,0.0,8.0,11.0,0.0,7.0,,,,,,0,4.49,63.0,7.6,1.0,1,8,7,13.0,5.045454545454546,4.0,4.6,5.136363636363637,5.2,5.6,-0.09090909090909091,-1.2,-1.0,8.5,9.6,9.0,0.49183086704248524,0.4109644464879087,4.976744186046512,4.6,4.9,5.093023255813954,6.6,5.8,-0.11627906976744186,-2.0,-0.9,8.395348837209303,9.2,8.9,0.4894352831191481,0.423461489052699,43,42.0,1,23,0.5227272727272727,0.5116279069767442,0.5,0.5,3.1692971530679235,3.6347092196090616,,,,,0.92,0.5813953488372093,5.3,4.1,4.6976744186046515,3.813953488372093,0.5,3.8,4.0,0.5942045301990748,3.82,5.785714285714286,1.4285714285714286,8.357142857142858,5.6,0,-0.39999999999999947,-1.7000000000000002,1.9300000000000006,1.2857142857142856,-0.10476924707992674,0.7999999999999998,-2.5999999999999996,-0.6700000000000004,1
2025-05-16,01:40,2025,Arizona Diamondbacks,ARI,Colorado Rockies,COL,Home,1,8,0,,,,Chase Field,Phoenix,Arizona,1,Corbin Burnes,39878.0,2.66,Carson Palmquist,4621424.0,8.91,12.0,0.0,8.0,2.0,0.0,0.0,6.0,0.0,2.0,3.0,10.0,0,4.49,72.0,0.0,2.0,8,8,0,12.0,5.111111111111111,5.0,5.0,5.022222222222222,5.2,5.1,0.08888888888888889,-0.2,-0.1,8.577777777777778,10.2,9.3,0.5080258322576084,0.49094128935385356,5.045454545454546,4.0,4.6,5.136363636363637,5.2,5.6,-0.09090909090909091,-1.2,-1.0,8.5,9.6,9.0,0.49183086704248524,0.4109644464879087,44,43.0,1,24,0.5333333333333333,0.5227272727272727,0.6,0.5,3.3333333333333335,3.1692971530679235,2.093023255813953,1.1295681063122922,6.578073089700997,6.0200000000000005,1.06,0.15217391304347827,3.2,8.0,3.0,5.978260869565218,0.1,2.8,7.6,0.2206612876085607,5.97,,,,,0,1.3999999999999995,2.4000000000000004,6.25,2.406976744186047,0.2711695794339245,1.2000000000000002,2.3999999999999995,1.4799999999999995,1
